id_szkoly,lp_sio,odl_dop,telefon,fax,www,oddzialy,liczba_uczniow,specjalna,publiczna
42272,13554,1,,,http://www.pau.pl,,,False,False
42273,13501,1,914390303,914392538,,4,4,False,True
42274,13558,1,914240300,914240301,http://www.sis.info.pl,,,False,False
42275,13509,1,914253097,914253097,http://WWW.SSZPITALNE.EDU.PL,0,83,True,True
46019,13552,1,914808100,914553774,http://WWW.SZKOLAPRIMUS.PL,,,False,False
46051,13494,1,914606822,914606956,http://www.sk.edu.pl/ksp,10,213,False,True
46121,13561,1,914834276,914869106,http://www.szkoly-kusloncu.salezjanie.pl,,,False,False
46189,13496,1,914526092,914526092,http://www.sp21szczecin.pl,10,222,False,True
46239,13499,1,914885288,914887222,http://www.cks.szczecin.pl,6,150,False,True
41859,13162,1,913864200,913864200,http://www.zsopob.szkolnictwo.pl,6,66,False,True
41860,13164,1,913862648,913862488,http://zssrewal.neostrada.pl,6,105,False,True
41861,13163,1,913863427,913863469,http://www.zspniechorze.szkolnastrona.pl,6,93,False,True
41845,13153,2,913856310,913856245,,2,15,True,True
41846,13154,1,913841827,913841827,,5,61,False,True
41847,13150,1,913841691,913877144,http://sptrzyglow.dzs.pl,12,169,False,True
41848,13155,1,913843157,913843157,http://spprusinowo.szkolnastrona.pl,7,106,False,True
41850,13152,1,913842947,913842947,http://www.sp4.gryfice.com.pl,25,571,False,True
41851,13151,1,913842530,913842998,http://www.sp3.gryfice.eu/,34,729,False,True
41842,13148,1,913861116,,,11,235,False,True
41844,13149,2,913856019,,,7,112,False,True
41863,13167,1,913872771,913872771,http://www.sp2trzebiatow.edupage.org,16,362,False,True
41864,13166,1,913872355,913872355,http://sp1trzebiatow.edupage.org,22,465,False,True
41865,13165,2,913866254,913866585,http://zsmrzezyno.edupage.org,12,194,False,True
41852,13156,1,913867710,,http://www.spcerkwica.szkolnastrona.pl,8,144,False,True
41853,13157,1,913868221,913868221,,6,92,False,True
41856,13161,1,913865183,913865183,,6,69,False,True
41855,13160,1,913865182,913865182,,8,99,False,True
41857,13158,1,913851296,913851296,http://www.sp2ploty.win.pl,18,390,False,True
41858,13159,1,913851286,913851286,http//mechowo.win.pl,7,85,False,True
42137,13426,1,943651041,943651041,,8,187,False,True
42138,13424,1,943652462,943657044,http://www.sp1swidwin.duu.pl,20,505,False,True
42139,13425,1,943652234,943652234,,21,480,False,True
42140,13428,2,943642580,943642580,http://zsprzezno.republika.op.pl,13,235,False,True
42151,13438,1,943656180,943656180,http://zsbierzwnica.szkolnastrona.pl,7,113,False,True
42152,13439,2,943655693,943655693,http://www.zslekowo.szkolnastrona.pl,8,178,False,True
46324,13440,1,943652455,943652455,http://www.zslekowo.szkolnastrona.pl,5,73,False,True
42141,13430,1,943662695,943662704,http://www.psppolczyn.pl,24,515,False,True
42142,13429,2,943661578,943661578,,7,44,False,True
42144,13431,1,943661777,943661777,http://www.pspbolkowo.cba.pl,7,67,False,True
42145,13432,1,943645578,943645578,,9,145,False,True
42146,13433,1,943655599,943655599,,7,59,False,True
42147,13434,2,943643463,943643463,http://www.zsrabino.republika.pl,7,164,False,True
42148,13435,1,943643904,,http://www.NSP-RZECINO.ABC.pl,,,False,False
42149,13436,1,943647038,943647038,http://www.zspslawoborze.pl,15,307,False,True
42150,13437,1,,,,2,17,True,True
41783,13095,1,957655208,957655208,http://www.zskrzecin.yoyo.pl,8,192,False,True
41784,13094,1,957655208,957655208,,2,23,False,True
41790,13101,2,,,,7,77,False,True
41789,13100,1,956754067,957654067,http://sprecz.eu,13,280,False,True
41771,13082,1,957680075,957680075,,9,203,False,True
41772,13083,1,957681022,957681022,,5,70,False,True
41773,13081,1,957680326,957680326,http://www.splasko.edupage.org,7,90,False,True
41774,13086,1,957652218,957652218,http://sp1.choszczno.edu.pl,22,515,False,True
41775,13085,2,957656522,957656522,http://spzamecin.choszczno.pl,8,107,False,True
41776,13090,1,957657537,957657537,http://www.spslawecin.scholars.pl,10,155,False,True
41777,13088,1,957652313,957652313,http://www.sp3.choszczno.pl,19,418,False,True
41778,13087,1,957656411,957656411,http://www.spsuliszewo.choszczno.edu.pl,8,130,False,True
41779,13084,0,957681102,957581102,http://www.spkorytowo.choszczno.edu.pl,8,102,False,True
41780,13089,1,957656418,957656418,http://www.osw.suliszewo.szkolnastrona.pl,2,19,True,True
41785,13098,1,957685621,957685621,,7,129,False,True
41786,13097,1,957685120,957685120,,7,102,False,True
41787,13096,1,957685429,957685429,http://www.zspelczyce.pl,9,177,False,True
41788,13099,1,957685721,957685721,http://www.szkolalubiana.pl,8,172,False,True
41781,13091,1,957682140,957682140,http://spdrawno.pl,13,266,False,True
42003,13291,1,957476126,957476126,,7,87,False,True
41999,13292,1,957472606,957472606,http://www.sp2mysliborz.pl,23,520,False,True
42000,13293,1,957475736,957475736,,25,531,False,True
42004,13294,1,957476177,,http://spkierzkow.kylos.pl,7,57,False,True
42005,13295,1,957472243,957472549,http://www.mowrenice.pl,1,14,True,True
42006,13296,1,957473232,957473232,http://nawrockosp.cba.pl,7,92,False,True
41990,13282,1,,,,10,163,False,True
41991,13286,1,957601923,957601923,http://spdargomysl.pl,6,69,False,True
41992,13283,2,957602783,957602563,http://www.sp1debno.edu.pl,18,409,False,True
41993,13284,1,957602197,957602197,http://sp3debno.lap.pl,26,538,False,True
41994,13289,1,957601490,957601490,,7,94,False,True
41995,13288,1,957605124,957605124,http://spsarbinowo.pl,9,139,False,True
41996,13285,1,957607710,957607710,http://www.spcychry.republika.pl,7,109,False,True
45565,13290,1,957602662,957602662,,,,False,False
41983,13280,1,957461730,957461730,http://sp1barlinek.edupage.org,25,575,False,True
41984,13281,1,957461022,957461022,http://www.sp4barlinek.pl,24,527,False,True
41986,13279,2,957468122,957468122,http://www.sp-mostkowo.pl,7,100,False,True
42007,13299,1,957478070,957478070,,7,144,False,True
42008,13300,3,957471786,957471786,,7,97,False,True
42170,13454,2,672581224,672581224,http://www.spstrączno.edu.pl,9,177,False,True
42171,13456,2,672587527,672587527,,7,89,False,True
42161,13445,2,,,,7,83,False,True
42156,13443,1,672586199,672586199,http://www.zsm1walcz.pl,16,348,False,True
42157,13441,1,673873055,673873055,http://www.kornelowka.com,22,508,False,True
42158,13442,1,672583796,672583796,http://www.sp4walcz.pl,28,695,False,True
42159,13444,1,672591030,672591030,,13,285,False,True
42163,13449,1,672599635,,,6,53,False,True
42164,13447,1,672593360,672593360,,11,187,False,True
42165,13448,1,672590051,,http://spmarcinkowice.aq.pl,6,66,False,True
42179,13468,2,913972291,913972291,http://www.zsp-radowo-male.eu,13,223,False,True
45937,13469,1,913974765,913974765,http://sp-siedlice.eu,6,44,False,True
42180,13474,1,913950023,913950023,,7,130,False,True
42181,13473,1,913951800,913951326,http://www.spresko.szkolnastrona.pl,16,339,False,True
42173,13463,1,913914410,913914410,http://dobraszkola.superszkolna.pl,17,302,False,True
42175,13466,1,913974399,913974399,,13,314,False,True
42176,13467,1,913974370,913974370,http://www.sp2lobez.cba.pl,14,332,False,True
42177,13465,1,913978105,913978105,http://www.spbelczna.wuti.pl,6,95,False,True
42184,13476,1,913971418,913971418,http://www.spwegorzyno.republika.pl,16,367,False,True
42185,13475,1,913971440,913971440,,8,141,False,True
42187,13485,1,943431548,943431548,http://www.sp4koszalin.com,14,294,False,True
42188,13480,1,943433823,943433823,http://www.sp13koszalin.szkolnastrona.pl,13,255,False,True
42189,13489,1,943426786,943417776,http://www.sp9koszalin.szkolnastrona.pl,24,509,False,True
42191,13484,1,943458880,943426885,http://www.zs11.koszalin.pl,16,361,False,True
42192,13478,2,943457997,943457997,http://www.spi21koszalin.szkolnastrona.pl,18,328,False,True
42193,13479,1,943402036,943402036,http://www.sp10koszalin.pl,18,455,False,True
42194,13488,1,943480704,943480704,http://www.sp7.koszalin.pl,25,603,False,True
42195,13477,1,943424238,943424238,http://www.zss-koszalin.pl,15,346,False,True
42196,13482,1,943451730,943453730,,33,762,False,True
42198,13483,1,943436223,943458168,http://www.sp18koszalin.pl,29,701,False,True
42199,13486,1,943432484,943432484,http://www.zs13.edukacja.koszalin.pl,15,336,False,True
42200,13487,1,943425156,943471817,,13,285,False,True
42202,13492,1,943450322,943450322,http://naszaszkola.com,,,False,False
42204,13481,1,943424417,943424417,http://www.zs12.internetdsl.pl,9,49,True,True
42205,13491,1,943454123,943454123,,,,False,False
41964,13262,2,943164292,943164225,,10,180,False,True
41965,13261,2,943421787,943421787,http://www.szkolabonin.pl,6,140,False,True
41959,13257,1,943167036,943167036,http://www.szkolaklanin.republika.pl,5,72,False,True
41960,13256,2,943187315,943187315,http://www.sp.bobolice.pl,15,333,False,True
41961,13259,1,943187823,943187823,http://spdrzewiany-bobolice.szkolnastrona.pl,5,52,False,True
41962,13260,1,943187695,943187695,http://ww.spkurowo.com,4,47,False,True
41963,13258,1,943182899,943182899,http://www.szkoladargin.bobolice.pl,7,111,False,True
41950,13248,1,943162421,943162421,,6,108,False,True
41952,13250,1,943165149,943480650,,9,153,False,True
41953,13251,2,943181296,943181296,http://www.zs-tymien.pl,8,155,False,True
45564,13249,2,943160106,943160106,http://ww.spdobrzyca4.superszkolna@wp.pl,7,116,False,True
41956,13253,2,943180395,943180395,,8,150,False,True
41957,13252,2,943180689,943180689,http://www.sp-swiemino.edu.pl,7,87,False,True
41958,13255,1,943163328,943163328,http://www.spbielice.edu.pl,7,117,False,True
41966,13263,1,943461986,943461986,http://www.zsmielno.edu.pl,10,180,False,True
41967,13264,1,943165528,943165528,http://www.szkolasarbinowo.pl,6,65,False,True
41968,13268,2,943188297,943188297,http://www.spbukowo.pl,7,116,False,True
41969,13269,1,943188225,943188225,http://www.sp.polanow.pl,16,349,False,True
41970,13266,2,943188825,943188825,,6,59,False,True
41971,13267,1,943188212,943188104,http://mow.powiat.koszalin.pl,2,14,True,True
41977,13270,1,943185834,943186115,,7,147,False,True
41974,13271,1,943185218,943185218,http://www.sp2.sianow.pl,17,424,False,True
41975,13274,2,943185823,943185823,http://www.spsucha.szkolnastrona.pl,7,70,False,True
41976,13273,1,943182718,943182839,,7,82,False,True
41978,13275,2,943183422,943183422,http://www.szczeglino.pl,7,63,False,True
41979,13272,1,943149630,943149630,http://zsdabrowa.pl,8,127,False,True
41980,13277,1,943161222,943161222,http://www.sp-konikowo.edu.pl,8,179,False,True
41981,13276,1,943161477,,http://www.spdunowo.superszkolna.pl,7,86,False,True
41982,13278,1,943183128,943183128,http://www.spzegrzepom.superszkolna.pl,7,113,False,True
42032,13329,1,915643076,915643076,http://szkolajesion.republika.pl,7,82,False,True
42033,13330,1,915630125,915630125,http://psp38zukow.republika.pl,7,119,False,True
42035,13331,1,915643111,915643111,http://www.szkolaklodzino.pl,10,194,False,True
42029,13326,3,915644127,915644127,http://zspbielice.edupage.org,15,315,False,True
42039,13336,1,915700807,915700807,http://www.spokunica.pl,6,57,False,True
42036,13333,1,915630892,915630892,http://www.spzabow.szkolnastrona.pl,10,175,False,True
42037,13332,3,,,,7,105,False,True
42038,13337,1,915700957,915701130,http://www.sp2pyrzyce.pl,35,775,False,True
42040,13335,1,915630490,915630490,http://www.spmielecin.edupage.org,8,117,False,True
42041,13334,1,,,,2,16,True,True
42030,13327,2,915630327,915630327,http://www.zskozielice.pl,12,255,False,True
42042,13339,2,915612860,915615195,http://www.spwarnice.boo.pl,10,188,False,True
42031,13328,1,915641270,915641456,http://www.zs-lipiany.pl,15,345,False,True
41869,13170,1,914166812,914166812,http://spswobnica.szkolnastrona.pl,7,110,False,True
41867,13168,1,914166312,914166312,,12,214,False,True
41868,13169,2,914166728,914166728,,7,100,False,True
41873,13178,1,914140789,,,7,60,False,True
41876,13180,1,914143326,,http://spkrzymow.szkolnastrona.pl,7,86,False,True
41877,13176,1,914142703,,,26,612,False,True
41878,13175,2,914147247,,,7,86,False,True
41879,13179,1,914147795,,,7,97,False,True
41881,13177,1,914141691,914141691,http://www.soswchojna.edupage.org,3,31,True,True
41896,13195,1,914146018,914647753,,14,279,False,True
41870,13172,1,914144721,914144721,http://www.sppiasek.edupage.org,7,66,False,True
41871,13171,1,914144017,914144017,http://spcedynia.edupage.org,15,287,False,True
45562,13196,1,,,,12,190,False,True
41883,13187,1,914162620,914162620,,24,507,False,True
41882,13186,1,914162521,914162521,http://www.sp1gryfino.neostrada.pl,30,589,False,True
41884,13181,1,914162216,914162216,,0,,True,True
41886,13182,1,914041613,914041613,,10,180,False,True
41887,13184,2,914160123,914160123,,7,96,False,True
41888,13183,1,914160232,914160232,http://spzabnica.net,7,95,False,True
41889,13185,0,914041120,914041120,http://spgardno.w.interia.pl,14,248,False,True
41893,13192,1,914145004,914145004,http://www.spczelin.szkolnastrona.pl,7,67,False,True
41890,13191,1,914145328,914312950,http://sp1troszyn.szkolnastrona.pl,7,97,False,True
41891,13193,1,914145367,914021498,http://spzielin.szkolnastrona.pl,7,83,False,True
41892,13190,1,914145457,914145457,http://spmieszkowice.szkolnastrona.pl,13,255,False,True
41898,13199,1,914148084,914148084,http://www.sptrzcinskozdroj.edupage.org.pl,8,185,False,True
41899,13198,2,914148323,914148323,,8,121,False,True
41901,13200,1,914167115,914167136,http://zswiduchowa.eu,14,291,False,True
41902,13201,1,914167511,914167511,http://SP-KRZYWIN.PL,7,121,False,True
42018,13321,1,914324880,914324880,http://www.sp8police.eu,46,973,False,True
42019,13315,1,914240909,913175852,http://www.sp1.police.pl,14,289,False,True
42020,13316,2,913175338,913175338,http://www.soswdnr.police.pl,9,72,True,True
42022,13316,1,913175338,913175338,http://www.soswdnr.police.pl,9,72,True,True
42021,13318,1,913176772,913176772,http://www.sp2.police.pl,7,132,False,True
42023,13319,1,913176950,914240802,http://www.sp3.police.pl,19,416,False,True
42024,13324,1,914241210,913128268,,6,118,False,True
42025,13313,1,913178303,913178303,,7,80,False,True
42026,13323,1,913126624,913126981,,6,137,False,True
42027,13320,1,914316480,914316480,,8,152,False,True
46050,13314,0,914526414,914526414,,7,108,False,True
42013,13301,0,914391731,914391731,http://www.pspbezrzecze.pl,14,318,False,True
42009,13303,1,913118820,913118820,http://www.zsdoluje.neostrada.pl,7,100,False,True
42010,13304,3,914831340,914831340,http://www.pspmierzyn.pl,19,451,False,True
42011,13302,1,913113392,913113392,http://www.pspdobra.neostrada.pl,9,199,False,True
42012,13305,2,913112439,913112439,http://www.psprzedziny.edupage.org,7,74,False,True
42014,13306,2,913119505,913119505,http://www.zpokolbaskowo.pl,7,143,False,True
42015,13307,1,913117452,913117452,,7,102,False,True
42016,13308,2,913117608,913117608,http://www.szkolaprzeclaw.pl,20,415,False,True
42017,13311,1,913129651,913129651,,6,70,False,True
42276,13563,1,913214019,913214019,http://www.jedynka.uznam.net.pl,20,459,False,True
42277,13568,1,913213170,,http://www.osw@uznam.net.pl,2,29,True,True
42278,13567,1,913221724,913221724,http://www.sp9.swinoujscie.pl,7,123,False,True
42279,13566,1,913213707,913213707,http://www.szostka.uznam.net.pl,26,614,False,True
42280,13569,1,913279141,913279141,http://www.stsg.pl,,,False,False
42281,13564,1,913215232,913215232,http://www.sp2.swi.pl,7,142,False,True
42282,13565,1,,,,27,564,False,True
41825,13137,1,913910190,913910190,,7,76,False,True
41826,13140,1,913910224,913910224,http://strzelewo.edupage.org,7,88,False,True
41827,13135,1,913926291,913926291,http://www.sp3.nowogard.pl,15,388,False,True
41829,13138,1,913910492,913910492,,7,68,False,True
41830,13133,1,913926270,913926271,http://www.sp1.nowogard.pl,18,402,False,True
41831,13134,1,913926274,913926274,http://www.nowogardsp2.republika.pl,14,315,False,True
41832,13141,1,913910795,913910795,http://www.spw.nowogard.net,7,106,False,True
41833,13132,1,913920108,913920108,,6,31,True,True
41834,13139,1,913910994,913910994,http://sp-orzechowo.superszkolna.pl,7,82,False,True
41835,13136,1,913923028,913926279,http://www.spnowogard4.edupage.org,7,152,False,True
41812,13125,1,914182137,914182137,http://www.sp2goleniow.neostrada.pl,25,599,False,True
41814,13126,1,914183560,914182115,http://www.sp4goleniow.nazwa.pl,26,550,False,True
41815,13120,1,914189925,914189925,http://www.bip.zspbialun.goleniow.pl,6,68,False,True
41816,13121,1,914181406,914181406,http://www.kliniska.edu.pl,14,272,False,True
41819,13124,2,914181211,914181211,http://www.zspmosty.pl,6,118,False,True
41817,13127,1,914191820,914191820,http://www.spkomarowo.goleniow.pl,7,61,False,True
41818,13123,1,914191628,914191628,http://www.lubczyna.edu.pl,8,118,False,True
41820,13122,1,914189527,914189527,http://spkrepsko.edupage.org,7,112,False,True
41821,13119,1,914184274,914184274,http://zssgol.pl,6,46,True,True
46003,13128,1,914073262,914073262,,,,False,False
46238,13118,1,914071075,914071075,http://www.szkolna13.pl,16,315,False,True
41840,13147,1,914188415,914188415,,12,186,False,True
41841,13146,0,914188228,914188228,,7,115,False,True
41837,13145,1,914186671,,,14,291,False,True
41838,13144,1,914186211,914186211,,7,125,False,True
41823,13129,1,914191195,914191195,,9,167,False,True
41822,13131,1,914071125,914071125,,8,117,False,True
41824,13130,1,914187610,914187610,http://www.spmaszewo.szkolnastrona.pl,17,377,False,True
41836,13143,2,,,,12,232,False,True
41921,13218,2,913266322,,,7,71,False,True
41918,13216,1,913260222,913260222,,7,70,False,True
41919,13220,1,913261637,913261637,http://www.pspwolin.edupage.org,20,377,False,True
41920,13219,2,913263178,913263178,http://www.sptroszyn.szkolnastrona.pl,7,74,False,True
41922,13221,2,913264022,913264022,http://www.free.ngo.pl/srwww/,,,False,False
41923,13217,1,913265081,913265081,http://szkolakolczewo.pl,10,183,False,True
41903,13202,1,913813579,913813579,http://WWW.DZIWNOW.PL,11,169,False,True
41904,13204,1,913832070,,,7,81,False,True
41905,13203,1,,,,13,272,False,True
41911,13207,1,913820784,913821596,http://sp2kamienpomorski.pl,18,367,False,True
41908,13210,1,913832426,,,7,75,False,True
41909,13205,1,913812927,913812927,,7,73,False,True
41910,13206,1,913820841,913820841,,14,253,False,True
41912,13208,1,913821794,913821794,http://www.soswkamien.edupage.org,2,16,True,True
41913,13211,1,913280611,913280611,http://www.sp1mz.vel.pl,15,258,False,True
41914,13212,1,913284106,913284106,http://sp2wapnica.pl,7,56,False,True
41917,13214,2,913832717,913832717,,9,159,False,True
41915,13215,1,913832716,913832716,http://spstuchowo.superszkolna.pl,8,112,False,True
41916,13213,2,913832292,913832292,http://www.mojaszkola.net,7,77,False,True
41941,13239,1,943585410,943585410,http://szkola.dzwirzyno.pl,7,132,False,True
41942,13238,2,943587493,943587493,http://spdrzonowo.pl,10,198,False,True
41926,13224,1,943544876,943544876,http://sp4.kolobrzeg.pl,23,564,False,True
41927,13227,2,943524624,943524624,http://www.sp8kol2.internetdsl.pl,23,533,False,True
41928,13225,1,943516241,943516241,http://www.Sp5.w.interia.pl,22,443,False,True
41929,13223,1,943522131,943522131,http://www.sp3kg.pl,22,486,False,True
41930,13228,1,943543139,943543139,http://zskolobrzeg.com,8,143,False,True
41933,13226,1,943523121,943523121,http://www.sp6.kolobrzeg.pl,26,599,False,True
41939,13236,1,943540935,943540935,http://www.sprobun.szkolnastrona.pl,7,104,False,True
41940,13237,1,943512156,943512156,http://spgoscino.edupage.org,12,241,False,True
41936,13233,2,943581980,943581980,http://www.zswrzosowo.orangespace.pl,8,140,False,True
41937,13235,1,943584370,943584370,http://www.spczernin.pl,8,143,False,True
41938,13234,1,943584653,947126103,http://www.szkoladygowo.republika.pl,7,145,False,True
41945,13240,1,943583220,943583220,,6,126,False,True
41947,13246,1,,,,10,222,False,True
41946,13245,1,943582028,943582028,,7,108,False,True
41949,13247,1,943515528,943515528,http://www.zsustroniem.kol.pl,11,192,False,True
42287,5118,0,486152159,486152159,,6,108,False,True
42286,5116,2,486153022,486153022,http://www.pspolkowice.pl,7,101,False,True
42289,5117,2,486151006,486151006,,8,131,False,True
42283,5114,0,486132280,486132280,,9,174,False,True
42285,5115,1,486132311,486132311,http://htt://republika.pl/pspken,22,523,False,True
42290,5121,1,486136216,486136216,http://www.sp-rogolin.psis.edu.pl,11,200,False,True
42291,5119,2,486136210,486136210,http://www.pspbukowno.pl,7,109,False,True
42292,5120,1,486136344,486136344,http://www.pspczarnocin.szkolnastrona.pl,7,80,False,True
42296,5124,1,486198004,486198004,http://www.pspsiekluki.pl,7,121,False,True
42293,5122,1,486197027,,,7,70,False,True
42294,5125,1,486198005,486198005,http://www.zsgstarygozd.edupage.org,8,164,False,True
42295,5123,2,486196945,486196945,http://www.zsg-stara-blotnica@pl,8,184,False,True
42297,5130,1,486191045,486191045,http://www.spstromiec.republika.pl,8,182,False,True
42298,5128,1,486192128,486192128,http://pspboze.cba.pl,7,81,False,True
42299,5126,1,486195119,486195119,http://psppodlesie.cba.pl,7,93,False,True
42300,5127,2,486191006,486191006,,7,76,False,True
42301,5129,2,486195147,486195147,,8,104,False,True
42302,5131,1,486156141,486156141,,6,49,False,True
42303,5132,1,486157016,486157016,http://pspwysmierzyce.republika.pl,7,133,False,True
42394,5216,1,256291202,,,7,52,False,True
42393,5217,2,256827179,256827175,http://zstrojanow.republika.pl,12,135,False,True
42396,5214,1,256827077,256827077,,11,113,False,True
42397,5220,2,256827023,,,7,74,False,True
42400,5218,1,256834717,256237715,http://www.zszyczyn.pl,8,116,False,True
42401,5215,1,256827222,256827222,,8,87,False,True
42402,5219,2,256827224,256827224,,6,35,False,True
42346,5169,1,256845060,256845060,http://www.gim2laskarzew.republika.pl,9,174,False,True
42347,5170,1,256845021,256845806,http://www.szkola1.neostrada.pl,12,212,False,True
42403,5221,2,256814383,256814383,,7,52,False,True
42404,5223,2,256835695,256235874,,7,74,False,True
42405,5222,1,256853103,256853103,http://www.spwilga.pl,9,209,False,True
42406,5224,1,256853111,258653111,,7,64,False,True
42359,5184,2,,,,7,65,False,True
42360,5187,2,256812279,256812279,http://www.zspgorzno.nazwa.pl,12,270,False,True
42361,5183,1,256831621,256839302,,7,62,False,True
42362,5182,1,256843134,256843134,,7,106,False,True
42342,5164,1,256823371,256823371,http://sp1garwolin.szkolnastrona.pl,20,452,False,True
42343,5165,1,256843331,256843331,http://zs2garwolin.neostrada.pl,27,620,False,True
42344,5166,1,256822833,256822833,http://www.zs5garwolin.pl,20,437,False,True
42345,5168,1,256826223,256826223,http://www.zss2garwolin.pl,0,39,True,True
42351,5171,1,256816409,256816409,http://www.zsgloskow.borowie.org,8,127,False,True
42348,5173,1,256859091,256859091,http://www.szkola.borowie.pl,10,205,False,True
42349,5172,1,256854176,,,6,59,False,True
42350,5174,1,256859750,256859750,http://www.brzuskowola.borowie.pl,7,49,False,True
42352,5180,0,256815161,256815161,http://www.rebkow.edu.pl,7,120,False,True
42353,5178,1,256231369,,,7,55,False,True
42354,5181,2,256822375,256822375,http://www.michalowka.edu.pl,13,256,False,True
42355,5176,1,256814308,256814308,http://www.szkolawilkowyja.szkolnastrona.pl,7,86,False,True
42356,5175,0,256831050,256838528,,11,226,False,True
42357,5177,0,256815213,256815213,http://www.spwolarebkow.republika.pl,6,131,False,True
42407,5228,1,257541297,,,8,79,False,True
42408,5229,1,256290571,257541144,http://www.zelechow.pl,7,75,False,True
42409,5225,1,257541022,257541022,,17,383,False,True
42410,5227,1,257541124,,,8,75,False,True
42411,5226,2,257541302,257541302,,7,38,False,True
42363,5188,1,256845255,256845255,,8,123,False,True
42364,5189,1,256829296,,,6,60,False,True
42365,5191,1,256829182,,,7,66,False,True
42366,5192,2,256845248,256845248,http://www.pilczyn.neostrada.pl,6,109,False,True
42367,5190,1,256829408,256829408,http://www.zsspoizdebno.internetdsl.pl,3,8,True,True
42381,5204,1,256856102,256856102,,8,129,False,True
42382,5206,0,256854890,256854890,http://www.psptrabki.cba.pl,11,246,False,True
42383,5203,0,256855857,256855857,,8,143,False,True
42384,5205,1,256856101,256856101,http://pspilawa.edupage.org,21,445,False,True
42369,5195,1,256825714,256826792,http://www.spmaciejowice.manifo.com,14,301,False,True
42370,5196,1,256826088,,,7,49,False,True
42371,5194,1,256825776,256825776,,5,44,False,True
42373,5193,1,256832636,256233334,,8,160,False,True
42374,5198,1,257511327,257512988,http://www.spzgorze.szkolnastrona.pl,8,140,False,True
42377,5197,1,257511285,257544112,,7,170,False,True
42378,5199,1,257544189,257544189,http://spzwola.szkolnastrona.pl,7,64,False,True
65191,5200,1,257511304,,http://www.nspjp2brzeg.szkolnasztrona.pl,,,False,False
42379,5201,1,256855546,256855546,,7,89,False,True
42380,5202,1,256855322,256855322,,12,221,False,True
42385,5210,2,,,,5,50,False,True
42387,5209,1,256825679,256825681,http://szkola-sobolew.pl,19,364,False,True
42388,5208,2,256825249,256825249,,5,48,False,True
42389,5211,1,256833631,,http://www.zsgonczyce.republika.pl,10,189,False,True
42390,5212,1,256825321,,http://szkolasokol.edu.pl,7,72,False,True
42636,5437,2,297613438,297613438,,7,163,False,True
42637,5437,3,297613438,297613438,,7,163,False,True
42638,5437,3,297613438,297613438,,7,163,False,True
42639,5437,3,297613438,297613438,,7,163,False,True
42635,5435,1,297669012,297669012,,15,254,False,True
42616,5422,2,297179907,297179907,,10,159,False,True
42613,5419,1,297171042,297171042,,13,283,False,True
42615,5420,1,297171481,297171481,http://www.soswmakow.eu,10,32,True,True
42633,5431,1,297174541,297174541,http://www.sp_weg.republika.pl,8,88,False,True
42618,5423,1,296911068,296911068,http://www.karniewo.cnow.pl,12,244,False,True
42617,5425,1,296911199,296911199,,,,False,False
42620,5424,1,296911404,296911404,,7,64,False,True
42621,5429,1,297175088,297175088,,12,238,False,True
42622,5427,1,297175273,297175273,http://amelinszkola.pl,6,62,False,True
42623,5428,1,297141251,297141251,http://pspdrazdzewo.pl,9,170,False,True
42624,5426,1,297141447,297141447,http://www.psp-raki.manifo.com,7,51,False,True
42625,5430,1,297680085,297680062,http://www.spmlynarze.szkolnastrona.pl,8,138,False,True
42640,5439,0,297179006,297179006,http://gasewo.edu.pl,6,61,False,True
42641,5438,1,297177886,297177886,http://zpowsypniewie.home.pl,6,126,False,True
42643,5440,2,297176732,297176732,http://www.spszelkow.ehost.pl,6,170,False,True
42841,5622,1,297647277,297647277,,8,87,False,True
42838,5625,1,297657523,297647523,,8,139,False,True
42839,5621,1,297610134,297610134,http://www.sprzekun.npx.pl,12,229,False,True
42840,5620,1,297617322,297617322,http://spdrwecz6.edupage.org,5,46,False,True
42842,5624,1,297646808,297646808,http://spdzbenin.superszkolna.pl,8,92,False,True
42843,5623,0,297647351,297647351,http://www.sp1laskowiec.stroniczka.pl,8,110,False,True
42844,5623,2,297647351,297647351,http://www.sp1laskowiec.stroniczka.pl,8,110,False,True
42796,5577,1,297616684,297616684,http://zschudek.edupage.org,7,110,False,True
42797,5583,1,297619521,297619521,http://zswach.edupage.org,7,60,False,True
42798,5584,2,297616022,297616022,http://www.zpodylewo.pl,6,98,False,True
42799,5580,1,297618157,297618157,http://spjazgarka.edupage.org,7,69,False,True
42800,5581,1,,,,25,546,False,True
42801,5578,1,536516716,,,4,37,False,True
42773,5564,1,297512422,297512422,,7,95,False,True
42778,5563,1,297613710,297613710,http://www.zsgbaranowo.pl,12,236,False,True
46326,5566,1,295920489,,,,,False,False
46327,5567,1,297512424,,,,,False,False
46328,5565,1,297616427,,,,,False,False
42789,5573,1,297614061,297614061,http://www.zs1goworowo>pl,19,374,False,True
42790,5576,1,297614013,,,4,44,False,True
42793,5574,1,297614306,297614306,http://www.kunin.szkolnastrona.pl,8,118,False,True
42795,5575,0,297614227,297614227,http://www.sppasieki.superszkolna.pl,6,79,False,True
42820,5610,1,227721036,297721036,,3,26,False,True
42821,5608,1,297721037,297721037,,7,109,False,True
42822,5607,1,297721091,297721091,,4,62,False,True
42823,5609,1,297721040,297721040,,7,34,False,True
42824,5604,2,297721039,,,7,90,False,True
42826,5603,1,297731013,297721013,,23,501,False,True
42827,5612,1,606107536,,,,,False,False
